studio_staff_num,screenplay_writer_num,#seasons,is_airing,in_seiyuu_rank,author,theme_singer,style,avg_rating,avg_ep_length,character_num,class
51,5,1,0,0,4,Sawano Hiroyuki,搞笑,4.961881484498888,23.84777709804514,24,bland
274,3,4,1,1,6,Lisa,致鬱,3.384017011442631,28.869239749717327,29,masterpiece
189,2,4,0,1,9,Hoshino Gen,奇幻,3.6628600298453877,28.07245933439102,29,bland
271,5,5,0,0,3,Kenshi Yonezu,戰鬥,3.170313416904407,23.786048072796824,17,bland
111,5,2,0,1,8,Eve,戰鬥,3.6837623065629264,29.997191609039064,25,bland
231,3,4,0,1,3,Lisa,運動,4.2583173250192585,17.576122138753128,34,refreshing
82,2,3,0,0,1,Lisa,戰鬥,3.7445954319403008,22.18530232845545,30,bland
217,3,2,1,1,1,Sawano Hiroyuki,戰鬥,3.8176921262840535,29.59718497273383,30,masterpiece
111,6,1,0,0,0,Sawano Hiroyuki,致鬱,3.394631400608531,19.34031586412644,29,bland
176,6,4,1,1,8,Sawano Hiroyuki,戰鬥,2.416454961900608,25.876955052911637,30,bland
172,6,5,1,1,3,Lisa,搞笑,2.7394959674455857,22.839964698393217,23,bland
59,6,5,1,1,0,Kenshi Yonezu,搞笑,3.899648041310951,22.45084516778145,25,bland
108,1,2,1,1,9,Sawano Hiroyuki,戰鬥,3.605008505092807,21.87068561030941,31,bland
104,6,1,0,0,3,Lisa,戰鬥,4.039933980903603,20.117847229903422,35,bland
142,4,1,0,1,8,Lisa,懸疑,3.2089876910477546,19.574931724891062,24,bland
271,2,3,0,1,7,Sawano Hiroyuki,運動,3.217430009630364,20.226695811538228,24,bland
223,3,3,1,1,9,Eve,懸疑,2.990015993808454,19.750314590911472,28,bland
69,4,3,1,1,4,Hoshino Gen,奇幻,3.183940680919347,17.6298717371675,34,bland
244,3,5,0,1,5,Mukai Taichi,致鬱,2.6044353495729786,31.819438279940236,26,bland
266,1,3,1,0,8,Chico with HoneyWorks,戰鬥,3.364290808106798,22.533097991224228,24,bland
106,2,2,1,1,8,Kenshi Yonezu,奇幻,3.2790509327394375,27.685424268299485,24,bland
239,2,3,0,0,9,Chico with HoneyWorks,搞笑,3.736555020479162,38.450078025966256,35,bland
205,1,1,0,0,7,Sawano Hiroyuki,運動,3.2267778346906897,32.07533483696895,38,bland
132,2,2,0,1,1,Chico with HoneyWorks,戰鬥,3.417837489140806,19.126465155092767,28,masterpiece
241,5,4,0,1,4,Sawano Hiroyuki,搞笑,4.113932796642653,16.950262315996298,36,masterpiece
231,4,3,0,1,8,Lisa,運動,2.927998447107504,23.541297942625402,33,bland
182,4,3,1,0,0,Lisa,運動,3.3192146433219736,21.992967843453876,32,bland
300,5,2,0,0,5,Eve,戰鬥,3.3284587574282947,23.430732620427282,32,bland
225,6,4,1,1,4,Kenshi Yonezu,運動,3.0387910146689183,20.611718247173094,23,bland
115,3,4,1,1,4,Lisa,運動,3.85868706411315,18.795154822185705,36,bland
139,6,5,1,1,0,Sawano Hiroyuki,致鬱,3.5552673612321737,25.649118394659205,28,bland
117,3,2,1,0,4,Kenshi Yonezu,運動,2.8214197460536354,28.59889772498745,20,bland
66,3,4,1,0,0,Lisa,運動,4.229985755731636,20.71595251706632,30,bland
280,5,1,0,1,4,Hoshino Gen,戰鬥,2.652084274967209,30.95865004268561,28,bland
102,3,1,1,1,4,Chico with HoneyWorks,運動,3.5436701263658015,27.94509798461174,32,bland
122,5,4,1,0,2,Lisa,致鬱,2.695740074474948,27.91477542914244,27,bland
171,2,5,1,0,6,Lisa,運動,3.299641997701206,20.003520215870864,33,bland
192,4,1,0,1,7,Mukai Taichi,運動,3.6290874168265304,21.32271626642164,29,bland
121,5,4,0,0,7,Lisa,運動,5.0,32.471137380036055,29,bland
206,5,5,0,1,0,Sawano Hiroyuki,戀愛,3.713602362057239,24.98868946700394,30,bland
298,6,3,0,1,6,Hoshino Gen,戰鬥,4.378326625444154,31.281006740443743,18,bland
268,6,3,1,1,0,Sawano Hiroyuki,搞笑,3.8258458738085537,25.965907075356704,39,bland
257,1,2,0,0,1,Lisa,戰鬥,3.117573905142275,32.70375516302409,31,bland
297,5,5,0,0,4,Mukai Taichi,運動,3.2526739039866843,39.05675971212054,32,bland
86,5,1,1,0,0,Chico with HoneyWorks,運動,4.079668199215563,21.516945714019684,32,bland
133,4,3,1,1,0,Lisa,戰鬥,3.4977737062259684,24.055176255856235,35,bland
152,3,5,1,0,9,Chico with HoneyWorks,致鬱,2.653046959278645,30.366196105812502,19,bland
128,6,1,1,0,4,Lisa,搞笑,3.103907877161912,28.365972269950174,26,bland
141,6,5,1,1,3,Lisa,戀愛,3.4803354823211365,31.262248730192383,35,bland
117,3,5,1,1,8,Sawano Hiroyuki,運動,3.4688318229206,32.04136803404383,32,bland
113,4,1,0,1,8,Lisa,戰鬥,4.604963544117177,20.263343494479674,27,bland
111,4,5,1,0,7,Lisa,戰鬥,4.1210704288910796,23.63122417676357,28,bland
143,6,2,0,0,6,Sawano Hiroyuki,戰鬥,3.7761865729206727,24.8133777939518,30,bland
262,5,4,1,0,2,Chico with HoneyWorks,戰鬥,3.8512631024915103,24.289308631215224,20,bland
54,1,4,1,0,2,Sawano Hiroyuki,搞笑,3.090916164342859,23.160960940046028,33,refreshing
131,3,4,0,0,9,Sawano Hiroyuki,運動,3.6527350849015696,19.322285429781687,19,bland
126,5,1,0,0,6,Lisa,運動,3.7596997709639357,29.599268744502083,31,bland
118,4,1,1,0,6,Sawano Hiroyuki,運動,3.3478673984270437,17.771566458839438,30,bland
296,2,3,0,1,3,Mukai Taichi,致鬱,4.179491901168387,27.285550564275418,33,refreshing
107,5,2,0,1,7,Sawano Hiroyuki,戰鬥,2.606723300304642,33.49289256145006,35,bland
123,6,2,1,0,3,Mukai Taichi,運動,3.675707411412078,25.05840418154956,40,bland
254,6,2,1,1,6,Sawano Hiroyuki,運動,3.2533303996288856,26.47000244367607,38,bland
244,1,1,1,0,6,Lisa,運動,2.7596518920007775,27.269619601941486,28,bland
283,5,3,0,0,7,Chico with HoneyWorks,運動,3.052835765536917,31.7279555689321,33,bland
53,6,1,1,0,8,Eve,運動,2.8494472119507623,24.23883760589655,30,bland
230,5,4,0,1,3,Sawano Hiroyuki,運動,3.740432039813573,19.33628064260769,39,bland
54,4,2,0,0,2,Eve,戀愛,3.142482349202812,27.677392000807096,35,bland
220,2,5,0,1,4,Eve,奇幻,3.6484429119944646,27.34894753564533,29,bland
140,3,1,0,0,5,Sawano Hiroyuki,運動,2.9780427979985484,25.75743643654479,37,bland
196,5,5,0,0,4,Sawano Hiroyuki,運動,3.74117875686135,16.475065668523598,32,bland
266,3,3,0,0,8,Hoshino Gen,致鬱,2.9082326888992047,34.93116825076599,25,bland
286,3,1,1,1,7,Hoshino Gen,戰鬥,3.336858969364478,28.083962493587897,29,bland
91,2,3,0,0,7,Lisa,奇幻,3.555938881039477,24.985093328591276,42,bland
84,4,4,0,0,7,Chico with HoneyWorks,戰鬥,4.7942428136801825,21.558334114679145,23,bland
142,6,5,0,1,9,Lisa,運動,4.016703185158816,18.641439919644597,32,masterpiece
72,6,1,0,1,9,Sawano Hiroyuki,奇幻,3.989135965534819,25.890225616448067,23,bland
236,5,3,1,1,1,Kenshi Yonezu,運動,3.0905384325527474,24.07669453728795,33,bland
219,6,2,0,1,8,Hoshino Gen,運動,4.192307351868144,28.326107201166533,26,bland
150,2,2,0,1,7,Eve,戰鬥,3.106894969009466,24.8240001669302,29,bland
100,2,5,0,1,2,Sawano Hiroyuki,戀愛,4.13309881782823,21.52850955061431,33,refreshing
85,6,4,1,0,2,Kenshi Yonezu,運動,3.371572477523959,25.408334782354828,28,bland
73,6,5,1,1,7,Sawano Hiroyuki,戰鬥,3.4610389664772216,28.104493621851212,30,bland
189,1,3,0,1,6,Lisa,運動,4.263735505950072,32.62351939131737,23,masterpiece
260,2,2,1,0,6,Mukai Taichi,戰鬥,3.431354530431344,17.234301871113107,29,bland
53,1,5,1,0,6,Hoshino Gen,運動,4.219527355266152,24.002602011708905,24,bland
145,3,5,0,0,3,Mukai Taichi,搞笑,3.118657017706466,18.744420153942237,20,refreshing
283,1,4,0,0,1,Sawano Hiroyuki,戰鬥,3.504554830140318,30.092977309008184,32,bland
288,4,4,0,0,2,Sawano Hiroyuki,戰鬥,3.9332682901715805,25.09497343032275,33,masterpiece
117,2,4,1,0,2,Mukai Taichi,戰鬥,3.6687360348082674,28.349167658739525,34,bland
217,1,3,0,1,1,Kenshi Yonezu,戰鬥,4.385951719135154,26.589335340635422,31,refreshing
191,4,3,0,0,1,Mukai Taichi,戰鬥,3.7214958526457047,32.085371402362895,29,bland
213,2,4,1,1,8,Lisa,戰鬥,3.6950090310888286,25.408709754611305,38,bland
297,4,4,0,0,4,Mukai Taichi,奇幻,3.847320882284992,25.829483664213782,40,bland
251,2,5,1,1,5,Lisa,致鬱,3.1658315137588873,24.875966395741127,30,bland
183,5,4,0,0,4,Sawano Hiroyuki,奇幻,4.202842837087028,20.63102832221422,31,bland
133,2,4,1,1,7,Lisa,戰鬥,3.4026948623311144,26.45408356698739,28,bland
287,2,1,0,0,9,Eve,運動,4.229952256742177,25.846180688269133,26,bland
240,3,2,1,1,2,Sawano Hiroyuki,運動,2.858529917013688,23.7669108716222,30,bland
270,2,3,1,1,1,Sawano Hiroyuki,奇幻,3.4957258676055587,27.773081636169586,25,bland
180,2,4,1,0,8,Eve,戰鬥,4.313098614002601,28.45134366352775,26,bland
182,1,2,1,0,7,Lisa,搞笑,2.6011919461445587,22.591220865500993,26,bland
235,3,1,0,1,6,Mukai Taichi,運動,2.8839169912133507,19.69989510970084,25,bland
54,3,4,1,1,1,Sawano Hiroyuki,運動,3.6590881651554015,31.029377121215365,23,refreshing
61,4,1,0,1,2,Lisa,戰鬥,3.1930834194417548,32.453575229600276,31,bland
135,4,1,1,1,2,Lisa,運動,3.663919878002432,29.450476220491577,35,bland
255,5,1,0,0,8,Lisa,奇幻,3.6721312067407728,21.268926615044737,25,bland
207,6,5,1,1,4,Lisa,奇幻,3.9002941375308264,22.58734918452298,39,bland
64,1,1,1,1,9,Sawano Hiroyuki,運動,3.7160528054662856,22.653157796422423,34,bland
190,1,5,1,1,1,Lisa,奇幻,2.677890995881638,28.643243458497786,25,bland
106,3,1,1,1,7,Lisa,戰鬥,3.9162242648647516,25.165293308657002,19,bland
245,3,5,1,0,1,Sawano Hiroyuki,戰鬥,4.172146725703545,21.524818293610018,28,bland
172,2,1,1,0,6,Sawano Hiroyuki,搞笑,2.739921684373716,22.8728897973369,33,bland
110,3,2,0,1,8,Eve,戀愛,3.2279985727610914,32.75725986043065,32,bland
243,3,4,0,1,4,Hoshino Gen,運動,3.9313573655436413,26.810105134281457,28,refreshing
91,2,1,1,1,5,Sawano Hiroyuki,戰鬥,3.497819792019882,28.810533989640604,31,bland
161,3,4,0,0,6,Lisa,戰鬥,3.379555006916419,23.595361951080722,37,bland
85,1,2,0,1,0,Sawano Hiroyuki,戰鬥,3.1087664604408944,19.511993863439326,35,bland
295,5,3,1,0,3,Lisa,戰鬥,3.492545786273638,15.12013007765891,33,bland
117,6,5,0,0,1,Lisa,搞笑,4.514627551169597,22.48166404919131,32,bland
156,4,1,1,1,5,Lisa,運動,4.418221968614288,23.552804465501165,22,masterpiece
230,1,2,1,1,5,Lisa,運動,4.526640522654416,23.7328414787388,31,masterpiece
110,1,5,1,0,3,Sawano Hiroyuki,運動,3.529203181184075,25.953636921648954,30,bland
123,4,1,1,1,7,Sawano Hiroyuki,搞笑,2.8178975082648035,25.637923875888863,26,bland
284,1,2,1,0,8,Hoshino Gen,戰鬥,3.2303300280088263,20.091731431260733,33,bland
156,5,3,1,1,5,Lisa,戰鬥,3.6499161857601314,20.791348126973475,30,bland
200,1,2,1,1,6,Lisa,致鬱,2.993152706302798,21.505210226220967,33,bland
80,5,3,0,0,9,Hoshino Gen,懸疑,2.9506702986096673,28.726476071332417,34,bland
276,4,5,1,1,1,Hoshino Gen,奇幻,3.2817076056550833,14.371424270421292,33,bland
230,3,4,0,0,0,Mukai Taichi,運動,3.318945550484477,29.360762304528677,26,bland
227,2,3,0,1,2,Sawano Hiroyuki,奇幻,3.2955515221572886,27.304870310631102,42,masterpiece
88,5,5,1,1,6,Eve,運動,3.3381988615000866,30.866530915165903,24,bland
213,1,3,0,1,3,Lisa,運動,3.0079673325219947,20.75893082581627,27,bland
73,2,4,0,0,9,Lisa,致鬱,2.712643774712607,19.403375601024358,25,bland
247,4,1,1,1,2,Lisa,運動,3.585826986652749,27.791661620069007,28,bland
118,1,5,0,1,7,Sawano Hiroyuki,懸疑,4.112450254314412,25.623903921144684,31,bland
131,1,3,1,0,1,Hoshino Gen,戰鬥,4.41313131824802,21.721022650795163,28,bland
242,6,3,1,1,0,Kenshi Yonezu,戰鬥,3.556340453666757,18.937449195456292,26,bland
171,6,2,1,0,6,Sawano Hiroyuki,戀愛,3.7714198148636595,37.78319809079887,32,bland
90,4,2,0,0,0,Sawano Hiroyuki,懸疑,2.7792849994119493,29.063439210750836,32,bland
66,6,2,0,1,0,Kenshi Yonezu,戰鬥,4.210172844334973,26.650617023134817,41,bland
169,1,3,1,1,0,Hoshino Gen,致鬱,3.966381674661972,22.11373473471069,31,masterpiece
84,2,4,0,1,5,Mukai Taichi,戀愛,3.896759935728809,18.39904390405037,29,bland
261,1,1,0,1,0,Lisa,戰鬥,3.506900261304171,14.547639796236158,32,bland
225,6,3,1,1,9,Lisa,戀愛,4.421965393609111,17.692742628341414,33,bland
217,1,3,1,1,8,Mukai Taichi,運動,3.570713404652905,21.65662228935462,37,bland
201,5,5,1,1,5,Lisa,懸疑,4.017183782215455,25.27334426887295,27,bland
176,1,2,0,0,1,Eve,運動,3.580513388593051,21.345792943261657,32,bland
150,5,2,1,1,3,Sawano Hiroyuki,奇幻,3.254631537442268,29.46584655864026,22,bland
113,3,1,1,1,0,Lisa,運動,2.833425373737023,28.89261538861051,30,bland
82,4,2,0,1,2,Lisa,戰鬥,3.6636070225821884,31.576574303431038,33,refreshing
236,2,3,1,1,8,Lisa,奇幻,3.8087202947473306,31.330600429031534,38,refreshing
67,5,1,1,0,4,Hoshino Gen,奇幻,3.547756680681391,27.285618333869515,29,bland
85,4,1,1,1,4,Sawano Hiroyuki,懸疑,3.9246445733716024,31.76288890614149,34,bland
204,4,2,1,1,3,Sawano Hiroyuki,運動,3.887751112216664,26.989277362983866,23,masterpiece
187,4,4,0,0,0,Eve,戰鬥,3.5473759266618083,17.24212534682396,28,bland
195,1,2,1,0,7,Lisa,懸疑,2.9104301726857322,26.618661556648483,24,bland
144,1,1,1,0,0,Mukai Taichi,運動,3.4868086703770507,21.905832316135566,30,bland
298,3,4,0,0,8,Sawano Hiroyuki,懸疑,3.9674575752649472,24.19206077437519,29,bland
283,3,5,1,1,0,Sawano Hiroyuki,運動,3.86699209445106,27.25274231764632,26,masterpiece
68,4,3,0,0,5,Eve,致鬱,3.779983445813025,32.245532247380645,21,bland
183,2,4,0,0,2,Hoshino Gen,戰鬥,3.635119585391983,33.77114435692939,17,refreshing
67,6,2,0,1,8,Hoshino Gen,戰鬥,3.6486177070563586,19.80305368304952,38,bland
221,2,3,0,1,3,Sawano Hiroyuki,搞笑,3.6495571198145886,18.250581514508262,31,bland
90,5,2,0,1,1,Sawano Hiroyuki,搞笑,3.536687808114746,23.084094629235725,35,refreshing
251,5,2,0,0,3,Eve,戰鬥,3.649111548248037,19.544400815891354,32,masterpiece
137,4,1,1,0,4,Hoshino Gen,戰鬥,3.6408239866514065,13.5932559489687,25,bland
87,1,3,1,0,0,Lisa,戀愛,4.059722373707736,29.535692949906533,30,bland
90,1,2,1,1,7,Lisa,運動,2.158067644998116,22.401186837543882,32,bland
102,5,4,0,1,9,Mukai Taichi,戰鬥,3.502368655219993,22.626351024258973,38,bland
256,6,2,1,0,2,Mukai Taichi,運動,4.11735751275908,17.514162288224547,32,bland
70,4,3,0,1,6,Lisa,運動,4.939810222029152,27.537622830046388,42,bland
164,1,4,1,0,9,Kenshi Yonezu,戰鬥,3.539637380799057,28.3892715040349,27,bland
109,6,5,1,0,2,Hoshino Gen,運動,3.3266817068349903,24.172097676502904,27,bland
289,1,1,1,0,4,Sawano Hiroyuki,運動,2.7026569415724393,29.08056372612466,30,bland
186,1,4,1,1,9,Sawano Hiroyuki,運動,3.8096617785537394,19.503635822228972,35,masterpiece
184,5,3,0,0,2,Hoshino Gen,戰鬥,3.87580369228767,26.133795434950258,32,bland
245,5,4,1,1,8,Hoshino Gen,戰鬥,3.1769203497254748,30.95729928289242,26,bland
84,4,2,0,0,4,Sawano Hiroyuki,運動,3.8334149601380707,21.990699933320432,33,bland
104,6,1,1,0,1,Hoshino Gen,運動,3.3367998737860267,28.695102032676495,34,bland
276,6,1,0,0,6,Lisa,戰鬥,3.371502499714465,25.5025999027821,26,bland
286,1,5,1,1,5,Sawano Hiroyuki,戰鬥,4.061597955896355,21.98645358321876,30,masterpiece
133,5,3,1,0,5,Lisa,戰鬥,3.1677768386306,27.925020795913397,37,bland
61,2,4,1,0,8,Kenshi Yonezu,戰鬥,3.5783414012274695,22.744549305465647,28,bland
179,5,4,0,1,6,Mukai Taichi,奇幻,2.7726303809403046,16.70983933320673,30,bland
194,6,2,1,1,0,Mukai Taichi,戰鬥,4.127538359285437,30.9454450885567,26,bland
95,5,5,1,0,2,Kenshi Yonezu,致鬱,4.16193938225747,23.982606212814353,33,bland
289,5,2,1,1,6,Lisa,戰鬥,2.8316435507226543,28.05194586750542,26,bland
149,1,5,1,1,3,Sawano Hiroyuki,戰鬥,3.687809712795787,28.411526805045426,38,bland
102,6,5,1,0,8,Lisa,戀愛,4.166668118038188,27.59343841799114,26,bland
283,5,3,0,1,1,Mukai Taichi,致鬱,4.204794113647683,31.36632173409828,34,refreshing
116,4,3,0,0,5,Sawano Hiroyuki,運動,3.6470336933024825,30.430090413591138,27,bland
234,1,5,1,1,9,Mukai Taichi,戰鬥,2.477618478127069,25.038149518294713,26,bland
254,6,2,0,0,2,Lisa,懸疑,3.774703891669674,26.787183758299285,41,bland
57,4,2,0,0,3,Kenshi Yonezu,運動,2.542285959136243,18.86919127796782,32,bland
158,5,5,0,0,8,Mukai Taichi,搞笑,3.747653402160738,18.986475902588428,28,bland
70,1,2,1,1,3,Hoshino Gen,戰鬥,3.166058877589053,33.021305299216735,20,bland
219,1,5,0,1,1,Lisa,奇幻,4.185843610581025,31.813607495138818,25,refreshing
217,1,1,1,0,2,Lisa,搞笑,3.872231749668172,17.627979688197453,27,bland
135,1,5,0,1,8,Kenshi Yonezu,懸疑,3.249779974138246,26.428613242279436,28,bland
68,1,4,0,1,5,Mukai Taichi,搞笑,2.7278123837791335,11.193442170322498,29,bland
155,1,5,0,1,2,Hoshino Gen,戰鬥,3.463343212289027,29.726564049165837,25,bland
157,6,4,1,1,8,Mukai Taichi,懸疑,3.2378795132088003,25.108923886509352,29,bland
268,3,5,1,0,5,Hoshino Gen,懸疑,2.588408118694188,21.16700609970336,20,bland
103,6,5,1,0,4,Sawano Hiroyuki,運動,3.5731079471972254,23.109114974199443,31,bland
128,5,5,0,0,2,Hoshino Gen,戰鬥,3.598263475691227,15.766721559957599,29,bland
256,3,5,1,1,9,Lisa,懸疑,3.468532112794526,21.981366724586515,32,bland
147,5,3,1,1,4,Sawano Hiroyuki,運動,3.561356540772972,29.40503977714847,30,bland
269,5,1,0,0,6,Lisa,戰鬥,4.418017327108824,14.567505361744628,23,bland
118,2,3,1,0,9,Hoshino Gen,戰鬥,3.2415392562513072,23.852257633688144,31,bland
173,6,4,1,1,2,Sawano Hiroyuki,運動,2.8593181423909497,25.546753503222625,28,bland
141,4,1,0,0,6,Lisa,戰鬥,3.2490407029604818,27.530281159304778,35,masterpiece
143,1,3,0,1,8,Sawano Hiroyuki,運動,3.756120011809222,25.08267579115829,38,bland
225,3,2,0,1,5,Mukai Taichi,運動,2.4399946524416163,22.45093908223864,33,bland
136,4,3,1,1,3,Hoshino Gen,搞笑,3.845990377277911,22.9517814461447,20,bland
103,1,3,0,1,4,Hoshino Gen,運動,3.1148670531662193,24.48702601436464,29,bland
198,3,2,0,1,3,Kenshi Yonezu,運動,3.3250137249513174,27.693059844117823,34,bland
73,1,1,1,0,7,Mukai Taichi,致鬱,2.417487494988623,23.483070622866478,24,bland
246,1,1,0,0,9,Mukai Taichi,運動,3.4524198929996124,29.966820977817935,28,bland
143,5,1,0,1,7,Kenshi Yonezu,致鬱,4.143814487515341,26.19289614307403,29,refreshing
259,3,5,1,1,8,Lisa,戰鬥,3.966728817626608,28.754089777630707,22,masterpiece
203,4,2,0,0,4,Eve,戰鬥,3.541574604951935,33.20714245786374,26,bland
123,1,5,1,1,2,Kenshi Yonezu,運動,2.929308444977499,22.728809622222887,29,bland
252,3,4,1,0,7,Sawano Hiroyuki,搞笑,2.7719371397266666,28.708476704096586,37,bland
97,3,2,1,0,4,Sawano Hiroyuki,運動,3.6871296019562525,19.39093218228508,29,refreshing
151,3,4,1,0,7,Sawano Hiroyuki,運動,3.3585515626409013,33.618455062294956,25,bland
91,5,1,0,0,0,Chico with HoneyWorks,奇幻,2.870752183807582,23.344830963908873,27,bland
94,6,4,1,1,0,Lisa,奇幻,2.744793241943132,17.42639023212939,28,bland
115,2,3,0,0,1,Kenshi Yonezu,戰鬥,4.021615149322908,21.169556313017175,36,bland
297,2,2,0,1,3,Kenshi Yonezu,運動,3.3774490875782615,26.49596872141219,21,bland
110,6,1,1,1,3,Sawano Hiroyuki,戰鬥,3.05956118905252,26.49407427593858,30,bland
231,4,2,1,0,5,Hoshino Gen,戰鬥,3.7429064934062675,24.12622451035608,30,bland
164,5,5,1,1,8,Hoshino Gen,戰鬥,3.5570616217002065,24.835393635046678,32,bland
266,3,1,1,1,9,Mukai Taichi,搞笑,3.2443042389329353,23.10631384569591,30,bland
142,3,2,1,0,3,Hoshino Gen,運動,3.910673833278049,33.59068583001272,25,bland
157,4,3,0,1,7,Chico with HoneyWorks,運動,3.3861861381476595,30.060814051285416,31,refreshing
164,3,1,0,1,7,Chico with HoneyWorks,奇幻,2.9913500459159983,24.637028514024127,26,bland
182,5,5,0,1,8,Lisa,運動,4.02430061103623,22.748194765289306,28,masterpiece
156,1,3,1,1,2,Lisa,致鬱,3.30193980073501,25.74323973019325,32,bland
203,3,1,1,0,3,Lisa,懸疑,4.143947560329388,24.376757877516216,27,bland
243,5,1,1,1,9,Lisa,運動,4.218328309664629,26.590000918717365,34,masterpiece
126,3,2,1,0,5,Kenshi Yonezu,奇幻,3.1621847055866166,29.039085731997666,30,bland
300,3,5,0,1,8,Sawano Hiroyuki,致鬱,3.1039363686564356,23.372777100172225,36,bland
148,5,2,0,1,9,Lisa,戀愛,3.3781116585211795,19.13830711423354,31,bland
198,5,3,1,1,2,Eve,戰鬥,2.5702541343065652,29.057553636333655,17,bland
226,6,3,1,1,6,Sawano Hiroyuki,戰鬥,2.8430823043668423,23.794929308964985,33,refreshing
185,2,4,0,1,0,Lisa,致鬱,3.292526890017074,37.93762545817475,31,bland
299,6,4,1,1,4,Sawano Hiroyuki,奇幻,3.194980885823586,17.763858758841636,29,bland
62,3,5,1,0,0,Lisa,懸疑,3.1982739775345568,32.62196044473281,25,bland
104,5,1,0,1,2,Lisa,戰鬥,3.170342219149058,29.48063473031428,30,bland
285,1,3,1,0,8,Mukai Taichi,致鬱,2.6791106118797057,28.478065184224608,34,bland
159,4,5,0,0,9,Kenshi Yonezu,奇幻,3.7477086932448644,23.70856258551206,31,bland
188,5,2,0,1,0,Lisa,奇幻,2.221850945968586,33.4328108419564,31,bland
99,6,2,1,1,0,Sawano Hiroyuki,致鬱,2.9505019942746604,23.40868545213009,19,bland
260,3,3,0,0,4,Lisa,運動,3.0125877205156257,23.013153988737905,28,bland
151,5,1,0,1,7,Hoshino Gen,致鬱,3.830982073290602,26.063255973746564,30,refreshing
159,2,5,1,1,0,Sawano Hiroyuki,致鬱,3.7001231599151008,22.37563434714641,32,bland
213,3,1,1,1,2,Kenshi Yonezu,戰鬥,2.96809551927701,20.054338031884633,33,bland
226,6,1,1,0,0,Sawano Hiroyuki,戰鬥,4.614163222179672,24.99274628814855,34,bland
69,2,2,1,0,4,Sawano Hiroyuki,戀愛,4.243908911828449,26.416051806912446,31,bland
249,4,3,1,1,2,Sawano Hiroyuki,戰鬥,3.6501075997065953,17.809341959970872,19,bland
164,5,2,0,0,3,Kenshi Yonezu,運動,3.4731747949717606,19.044819404374284,31,bland
137,5,2,1,0,5,Sawano Hiroyuki,戰鬥,4.253978651403401,24.01325238063064,28,bland
201,1,1,1,0,5,Sawano Hiroyuki,運動,4.034428127578279,30.298945438286545,36,bland
220,3,2,0,1,9,Hoshino Gen,運動,3.685052780197901,16.397000028769405,24,bland
84,2,3,1,1,8,Eve,運動,3.6530294343622423,23.230838764256575,31,bland
110,4,2,1,0,8,Lisa,致鬱,3.298734550228289,19.281968865445652,25,bland
100,5,5,0,0,4,Lisa,搞笑,3.0702011861266256,24.875505458444465,27,bland
100,6,5,0,0,5,Eve,搞笑,3.2086891578467522,26.470516674083996,32,bland
226,1,1,0,0,9,Sawano Hiroyuki,運動,3.0689427902109716,20.04345042989408,27,bland
199,1,2,1,0,2,Eve,搞笑,2.926143452581615,22.252090159653726,26,bland
126,5,4,1,1,9,Sawano Hiroyuki,致鬱,2.910532674679079,31.704720351920557,34,bland
161,4,3,0,1,1,Sawano Hiroyuki,致鬱,2.9862592188183106,28.18935501260158,33,bland
271,3,1,1,1,8,Kenshi Yonezu,戰鬥,3.9165347900587877,25.48264928875094,30,bland
249,1,1,0,1,9,Sawano Hiroyuki,運動,3.172155424320216,29.068268407599746,30,bland
153,4,5,0,1,8,Lisa,運動,3.135240012645447,24.872594127920816,36,bland
220,3,1,0,1,7,Lisa,戀愛,3.186347017381224,16.603910215097752,22,bland
78,4,5,1,0,8,Mukai Taichi,致鬱,3.595038302216971,25.67856900930213,26,bland
76,4,4,0,1,3,Mukai Taichi,運動,4.129746981407556,23.126020186846702,33,bland
113,4,5,1,1,9,Sawano Hiroyuki,運動,3.782536857720378,18.178490030799825,40,bland
119,6,5,1,0,6,Kenshi Yonezu,戰鬥,2.4202914502315718,23.4774236346152,30,bland
282,6,2,0,1,2,Chico with HoneyWorks,致鬱,3.420667154878965,20.381638796152995,24,bland
68,1,3,0,1,8,Chico with HoneyWorks,戰鬥,3.728086614151035,31.008040779192562,31,bland
205,1,4,1,0,8,Lisa,奇幻,3.5391705948933314,25.267573373152405,29,bland
125,6,3,1,1,7,Sawano Hiroyuki,搞笑,4.415842025245866,17.101175557538305,27,bland
138,6,1,0,0,3,Sawano Hiroyuki,戀愛,2.9564594268712483,26.759245722305273,33,bland
102,5,2,1,0,4,Hoshino Gen,懸疑,2.007242302643037,22.088556079880817,35,bland
203,5,1,0,0,0,Lisa,懸疑,4.053685052789371,29.847394541562835,35,bland
283,4,1,0,1,2,Sawano Hiroyuki,戰鬥,3.5703892635281465,29.501915993337168,27,bland
103,2,3,0,0,6,Chico with HoneyWorks,戰鬥,3.9491713682465734,27.048978717772616,21,bland
66,1,4,0,1,0,Mukai Taichi,搞笑,3.946097063145579,21.491959460321645,28,bland
85,3,5,1,0,0,Mukai Taichi,運動,3.604295495781203,31.18409957498495,31,bland
60,4,2,0,1,4,Sawano Hiroyuki,戀愛,3.307775533150917,34.630044731672555,38,bland
121,3,5,1,0,3,Eve,奇幻,3.9596721688268612,25.153067840652028,27,refreshing
88,5,2,0,0,2,Eve,搞笑,3.7350000202577793,26.412426247304886,33,bland
188,6,4,0,1,5,Lisa,運動,3.8036665225712936,23.882294659363826,19,masterpiece
